Epoch 01,2.3106424808502197
Epoch 01,2.133485794067383
Epoch 01,1.9735186100006104
Epoch 01,1.828074336051941
Epoch 01,1.691312313079834
Epoch 02,1.6118496656417847
Epoch 02,1.5099836587905884
Epoch 02,1.4137603044509888
Epoch 02,1.4262150526046753
Epoch 02,1.4449353218078613
Epoch 03,1.3572293519973755
Epoch 03,1.2458059787750244
Epoch 03,1.1678279638290405
Epoch 03,1.1508893966674805
Epoch 03,1.040283441543579
Epoch 04,0.9869298338890076
Epoch 04,1.0425376892089844
Epoch 04,0.9785252809524536
Epoch 04,0.965722918510437
Epoch 04,0.8770817518234253
Epoch 05,0.8550307750701904
Epoch 05,0.8439522981643677
Epoch 05,0.779437243938446
Epoch 05,0.7357145547866821
Epoch 05,0.7666041254997253
Epoch 06,0.7317749857902527
Epoch 06,0.6755377650260925
Epoch 06,0.6829659938812256
Epoch 06,0.7110377550125122
Epoch 06,0.7366297245025635
Epoch 07,0.6438201665878296
Epoch 07,0.6670534014701843
Epoch 07,0.7522266507148743
Epoch 07,0.6099392175674438
Epoch 07,0.5898876190185547
Epoch 08,0.6411924958229065
Epoch 08,0.5281966924667358
Epoch 08,0.5291677117347717
Epoch 08,0.5549283623695374
Epoch 08,0.5798518061637878
Epoch 09,0.5283891558647156
Epoch 09,0.4093329608440399
Epoch 09,0.43479761481285095
Epoch 09,0.4582713842391968
Epoch 09,0.507836103439331
Epoch 10,0.361350953578949
Epoch 10,0.4783516824245453
Epoch 10,0.4939384460449219
Epoch 10,0.3798235356807709
Epoch 10,0.35023704171180725
Epoch 11,0.5268210768699646
Epoch 11,0.33398279547691345
Epoch 11,0.4583604633808136
Epoch 11,0.4821840822696686
Epoch 11,0.45294633507728577
Epoch 12,0.3051581382751465
Epoch 12,0.4254184365272522
Epoch 12,0.42138582468032837
Epoch 12,0.3315833806991577
Epoch 12,0.31228533387184143
Epoch 13,0.34316977858543396
Epoch 13,0.3509509563446045
Epoch 13,0.2508942782878876
Epoch 13,0.3512730300426483
Epoch 13,0.4288402795791626
Epoch 14,0.3966163098812103
Epoch 14,0.24202348291873932
Epoch 14,0.40807873010635376
Epoch 14,0.41781526803970337
Epoch 14,0.241054505109787
Epoch 15,0.25170546770095825
Epoch 15,0.34346288442611694
Epoch 15,0.5102992057800293
Epoch 15,0.36928078532218933
Epoch 15,0.4304567277431488
Epoch 16,0.4660162329673767
Epoch 16,0.4505101144313812
Epoch 16,0.42347365617752075
Epoch 16,0.41777515411376953
Epoch 16,0.2813386619091034
Epoch 17,0.32870030403137207
Epoch 17,0.3661910593509674
Epoch 17,0.3100520372390747
Epoch 17,0.28466281294822693
Epoch 17,0.2688957452774048
Epoch 18,0.2507202625274658
Epoch 18,0.2647949755191803
Epoch 18,0.31600651144981384
Epoch 18,0.31946155428886414
Epoch 18,0.3962540924549103
Epoch 19,0.41095829010009766
Epoch 19,0.2988443672657013
Epoch 19,0.32167819142341614
Epoch 19,0.33418238162994385
Epoch 19,0.3669261336326599
Epoch 20,0.3379315137863159
Epoch 20,0.33687105774879456
Epoch 20,0.2667331397533417
Epoch 20,0.3355919122695923
Epoch 20,0.3719083368778229
Epoch 21,0.2704616189002991
Epoch 21,0.30162906646728516
Epoch 21,0.33011728525161743
Epoch 21,0.25452667474746704
Epoch 21,0.25220680236816406
Epoch 22,0.27284476161003113
Epoch 22,0.30069538950920105
Epoch 22,0.25221315026283264
Epoch 22,0.3283272683620453
Epoch 22,0.2736605107784271
Epoch 23,0.3488970994949341
Epoch 23,0.2867971658706665
Epoch 23,0.2610311210155487
Epoch 23,0.30404531955718994
Epoch 23,0.3976186215877533
Epoch 24,0.27442726492881775
Epoch 24,0.27430441975593567
Epoch 24,0.2873820662498474
Epoch 24,0.22668752074241638
Epoch 24,0.19978328049182892
Epoch 25,0.21950304508209229
Epoch 25,0.30620014667510986
Epoch 25,0.40605559945106506
Epoch 25,0.24297356605529785
Epoch 25,0.2509616017341614
Epoch 26,0.26633667945861816
Epoch 26,0.30366694927215576
Epoch 26,0.3099481761455536
Epoch 26,0.3593028783798218
Epoch 26,0.38715171813964844
Epoch 27,0.2768862843513489
Epoch 27,0.3309082090854645
Epoch 27,0.3121149241924286
Epoch 27,0.30577361583709717
Epoch 27,0.3090860843658447
Epoch 28,0.19764718413352966
Epoch 28,0.26746711134910583
Epoch 28,0.32834485173225403
Epoch 28,0.46143776178359985
Epoch 28,0.23198270797729492
Epoch 29,0.36778682470321655
Epoch 29,0.3244614005088806
Epoch 29,0.3062877357006073
Epoch 29,0.2850908935070038
Epoch 29,0.44209346175193787
Epoch 30,0.32777139544487
Epoch 30,0.3090015649795532
Epoch 30,0.3089204728603363
Epoch 30,0.30861565470695496
Epoch 30,0.34107306599617004
Epoch 31,0.3141935169696808
Epoch 31,0.26998868584632874
Epoch 31,0.21924729645252228
Epoch 31,0.29929038882255554
Epoch 31,0.4099101126194
Epoch 32,0.23970933258533478
Epoch 32,0.3910965621471405
Epoch 32,0.25668078660964966
Epoch 32,0.3193924129009247
Epoch 32,0.29809150099754333
Epoch 33,0.3640806972980499
Epoch 33,0.26537200808525085
Epoch 33,0.17660805583000183
Epoch 33,0.1966458559036255
Epoch 33,0.3455692231655121
Epoch 34,0.2671864926815033
Epoch 34,0.2937759459018707
Epoch 34,0.3034895956516266
Epoch 34,0.3016881048679352
Epoch 34,0.2878240644931793
Epoch 35,0.19038572907447815
Epoch 35,0.3533278703689575
Epoch 35,0.260555237531662
Epoch 35,0.2870630919933319
Epoch 35,0.18534940481185913
Epoch 36,0.33604273200035095
Epoch 36,0.30043652653694153
Epoch 36,0.2856781780719757
Epoch 36,0.1725686639547348
Epoch 36,0.3372906744480133
Epoch 37,0.25362086296081543
Epoch 37,0.2981218099594116
Epoch 37,0.2774743139743805
Epoch 37,0.28489771485328674
Epoch 37,0.25007447600364685
Epoch 38,0.34122005105018616
Epoch 38,0.3712157607078552
Epoch 38,0.3675859868526459
Epoch 38,0.2310733050107956
Epoch 38,0.31562548875808716
Epoch 39,0.24304018914699554
Epoch 39,0.35570788383483887
Epoch 39,0.33457323908805847
Epoch 39,0.2871071994304657
Epoch 39,0.34825599193573
Epoch 40,0.3203108012676239
Epoch 40,0.2837950587272644
Epoch 40,0.26704415678977966
Epoch 40,0.1597009152173996
Epoch 40,0.271839439868927
